trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1713,False,"{'a': 0.99, 'e': 0.0001363155076951808}",25,6,29.718921305179318,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.99, 'e': 0.00013615649282659517}",25,7,32.478677914185745,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.99, 'e': 0.0001359977560370254}",25,13,23.238648508162974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.99, 'e': 0.00013583929667845747}",20,0,35.692627513227464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.99, 'e': 0.0001356811141047641}",20,10,18.533680417237722,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.99, 'e': 0.0001355232076716977}",20,0,34.72358288237218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1719,False,"{'a': 0.99, 'e': 0.00013536557673688416}",20,7,24.55642785149363,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.99, 'e': 0.00013520822065981613}",30,24,9.644509849172557,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.99, 'e': 0.00013505113880184653}",25,3,32.58195742545595,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.99, 'e': 0.0001348943305261823}",25,19,10.29711601773476,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.99, 'e': 0.00013473779519787758}",20,5,28.486891254612466,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.99, 'e': 0.0001345815321838276}",35,19,26.541285601173954,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.99, 'e': 0.00013442554085276202}",25,17,14.496134411276376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.99, 'e': 0.0001342698205752387}",30,16,29.373326014676433,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.99, 'e': 0.00013411437072363754}",20,11,19.055048273632625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.99, 'e': 0.0001339591906721536}",25,15,20.46127480678921,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.99, 'e': 0.00013380427979679143}",30,12,31.56124671638996,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.99, 'e': 0.00013364963747535834}",25,8,32.51273525982299,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1731,False,"{'a': 0.99, 'e': 0.0001334952630874584}",20,4,30.41536825291483,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.99, 'e': 0.00013334115601448617}",20,13,15.397701615919916,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.99, 'e': 0.00013318731563962042}",30,18,21.16380189784599,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.99, 'e': 0.00013303374134781805}",25,14,21.080583727085784,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.99, 'e': 0.00013288043252580788}",35,13,41.33102326408169,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.99, 'e': 0.00013272738856208454}",25,11,23.621027552717603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.99, 'e': 0.0001325746088469025}",25,10,29.427116901133065,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.99, 'e': 0.00013242209277226975}",25,12,27.187746248225615,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.99, 'e': 0.00013226983973194193}",20,5,24.11659886960817,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.99, 'e': 0.0001321178491214163}",25,7,32.3309283400437,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.99, 'e': 0.0001319661203379256}",30,2,49.163244490804246,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.99, 'e': 0.00013181465278043234}",20,4,26.89670940702707,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.99, 'e': 0.00013166344584962254}",20,8,22.76038587883824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.99, 'e': 0.0001315124989479}",30,0,47.48021285843875,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.99, 'e': 0.0001313618114793803}",20,10,16.70669086346354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.99, 'e': 0.00013121138284988496}",20,16,7.210323729263234,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.99, 'e': 0.00013106121246693567}",20,1,26.818394962293013,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.99, 'e': 0.00013091129973974832}",20,12,13.11885305259787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.99, 'e': 0.00013076164407922717}",25,17,14.991111223409021,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.99, 'e': 0.00013061224489795917}",20,15,8.696252520032232,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.99, 'e': 0.00013046310161020816}",25,11,24.539809644899897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.99, 'e': 0.00013031421363190923}",30,14,28.887175735778378,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.99, 'e': 0.0001301655803806627}",25,20,9.498762825487674,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.99, 'e': 0.00013001720127572876}",30,15,22.504827721594687,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.99, 'e': 0.0001298690757380216}",30,16,24.55868671386411,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1756,False,"{'a': 0.99, 'e': 0.0001297212031901038}",20,6,23.3603198676674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.99, 'e': 0.00012957358305618082}",20,13,12.414185341120383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.99, 'e': 0.00012942621476209518}",30,14,27.603750348349514,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.99, 'e': 0.00012927909773532108}",25,14,22.238630371840912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.99, 'e': 0.00012913223140495868}",25,12,25.666626936080586,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.99, 'e': 0.00012898561520172864}",20,2,31.32875104932294,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.99, 'e': 0.0001288392485579667}",30,18,20.295176590637528,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.99, 'e': 0.00012869313090761795}",20,12,18.527241349498325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.99, 'e': 0.00012854726168623154}",30,16,25.16730206371964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.99, 'e': 0.00012840164033095522}",30,15,30.53758963017869,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.99, 'e': 0.00012825626628052976}",30,15,26.341730327786628,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.99, 'e': 0.00012811113897528382}",20,10,19.936680378082627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.99, 'e': 0.0001279662578571282}",20,11,16.58329617276003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.99, 'e': 0.00012782162236955083}",20,13,16.43128994655623,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.99, 'e': 0.00012767723195761116}",30,15,30.27776729188073,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.99, 'e': 0.00012753308606793494}",20,11,14.430756361127356,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.99, 'e': 0.000127389184148709}",20,10,18.77719653951875,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.99, 'e': 0.00012724552564967586}",25,1,34.45518211794275,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.99, 'e': 0.00012710211002212846}",25,17,17.186416891339807,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.99, 'e': 0.00012695893671890498}",25,7,31.671848339079023,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.99, 'e': 0.00012681600519438352}",25,6,33.897854249863165,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.99, 'e': 0.00012667331490447722}",25,15,20.432781276984322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.99, 'e': 0.00012653086530662857}",20,11,19.31062826850103,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.99, 'e': 0.00012638865585980463}",20,11,14.749327654888548,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.99, 'e': 0.00012624668602449185}",25,13,21.360681339666694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.99, 'e': 0.00012610495526269076}",20,0,33.43932137137445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1782,False,"{'a': 0.99, 'e': 0.0001259634630379112}",20,4,22.913251341915377,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.99, 'e': 0.00012582220881516686}",25,16,16.596357636640814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.99, 'e': 0.00012568119206097044}",20,12,14.81386811698865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.99, 'e': 0.00012554041224332871}",20,6,23.86333844331698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.99, 'e': 0.00012539986883173718}",25,13,22.32817303145393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.99, 'e': 0.00012525956129717547}",20,16,9.302584196440222,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.99, 'e': 0.00012511948911210204}",20,6,23.844181722240517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.99, 'e': 0.00012497965175044937}",25,7,31.43248312459958,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.99, 'e': 0.000124840048687619}",20,10,17.396992361988207,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.99, 'e': 0.00012470067940047652}",20,13,12.770812562457472,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.99, 'e': 0.00012456154336734691}",35,23,23.307127748965073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.99, 'e': 0.0001244226400680094}",25,6,30.605062362921444,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.99, 'e': 0.0001242839689836927}",25,11,24.24848286617596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.99, 'e': 0.00012414552959707018}",25,17,-5.456375399253764,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1796,False,"{'a': 0.99, 'e': 0.00012400732139225497}",25,14,20.341275473964647,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.99, 'e': 0.00012386934385479536}",25,16,16.72596104599662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.99, 'e': 0.00012373159647166977}",25,5,35.574872278635524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.99, 'e': 0.00012359407873128206}",25,8,35.51054733677019,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.99, 'e': 0.0001234567901234568}",20,13,14.812192770777244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.99, 'e': 0.0001233197301394345}",20,12,13.251627007740442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.99, 'e': 0.0001231828982718671}",20,16,4.545243766046148,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.99, 'e': 0.0001230462940148129}",25,7,30.26916071187456,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.99, 'e': 0.00012290991686373222}",20,13,13.432053201239722,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.99, 'e': 0.00012277376631548254}",25,11,26.133309194069298,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.99, 'e': 0.0001226378418683139}",20,6,21.97528513473618,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.99, 'e': 0.00012250214302186448}",20,5,27.856468199227475,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.99, 'e': 0.0001223666692771556}",20,16,8.057561799492117,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1809,False,"{'a': 0.99, 'e': 0.00012223142013658748}",25,3,35.88803257922119,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.99, 'e': 0.00012209639510393455}",20,10,17.630861802870854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.99, 'e': 0.0001219615936843408}",20,0,27.060427512018016,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1812,False,"{'a': 0.99, 'e': 0.00012182701538431547}",20,9,19.245917639226736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.99, 'e': 0.00012169265971172833}",20,8,24.08827067002038,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.99, 'e': 0.00012155852617580524}",30,18,22.385201314117662,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.99, 'e': 0.00012142461428712367}",20,7,22.72899607832001,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.99, 'e': 0.00012129092355760832}",35,20,26.00966620936071,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.99, 'e': 0.00012115745350052655}",30,13,33.17906194774095,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.99, 'e': 0.00012102420363048404}",20,6,28.43418692401655,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.99, 'e': 0.0001208911734634203}",20,15,9.03685784845753,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.99, 'e': 0.00012075836251660427}",20,10,24.204339063174537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.99, 'e': 0.00012062577030863004}",30,12,33.28181050083255,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.99, 'e': 0.00012049339635941251}",25,8,30.113355110558018,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.99, 'e': 0.00012036124019018279}",20,6,20.968186573382766,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.99, 'e': 0.00012022930132348414}",20,9,18.205011473573233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.99, 'e': 0.00012009757928316758}",25,13,24.746945895872056,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.99, 'e': 0.00011996607359438747}",25,15,20.057181825028916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.99, 'e': 0.00011983478378359752}",25,13,19.428642282020125,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.99, 'e': 0.00011970370937854621}",20,10,21.56261857537457,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.99, 'e': 0.00011957284990827267}",20,11,16.49142638360985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.99, 'e': 0.00011944220490310251}",20,11,17.574340846486727,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.99, 'e': 0.0001193117738946435}",35,21,31.68301985452234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.99, 'e': 0.00011918155641578153}",30,12,31.951114696782884,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.99, 'e': 0.00011905155200067619}",35,17,28.33189431326149,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.99, 'e': 0.00011892176018475683}",25,11,23.60185758580211,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.99, 'e': 0.00011879218050471828}",20,6,29.682183511213122,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.99, 'e': 0.00011866281249851669}",20,3,27.35883501825305,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.99, 'e': 0.0001185336557053656}",25,14,22.981761480443094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.99, 'e': 0.00011840470966573166}",20,4,31.369521053096587,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.99, 'e': 0.0001182759739213305}",20,13,16.532255894576558,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.99, 'e': 0.00011814744801512288}",20,12,16.49761190706674,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.99, 'e': 0.00011801913149131038}",35,17,33.02745348438758,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.99, 'e': 0.00011789102389533161}",25,17,7.137170830933776,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.99, 'e': 0.00011776312477385798}",35,19,30.652073626582002,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.99, 'e': 0.00011763543367478979}",35,25,17.95814300587186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.99, 'e': 0.00011750795014725215}",30,23,13.632889397240913,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.99, 'e': 0.0001173806737415911}",35,17,33.971837234359796,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.99, 'e': 0.00011725360400936973}",25,13,20.662385540713316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.99, 'e': 0.00011712674050336387}",25,8,29.582303675326386,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.99, 'e': 0.00011700008277755856}",20,11,15.611996337127751,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.99, 'e': 0.0001168736303871439}",20,12,16.348708064998885,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.99, 'e': 0.00011674738288851118}",30,6,34.29580500430575,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.99, 'e': 0.00011662133983924912}",20,8,25.767487939494675,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.99, 'e': 0.00011649550079813979}",20,2,28.920237962858774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.99, 'e': 0.00011636986532515484}",20,4,28.248760150692934,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.99, 'e': 0.00011624443298145175}",25,8,32.779541113142805,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.99, 'e': 0.00011611920332936977}",20,10,17.575481122939646,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.99, 'e': 0.00011599417593242641}",20,14,10.935595359688273,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.99, 'e': 0.00011586935035531334}",25,13,22.95388675115567,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.99, 'e': 0.00011574472616389278}",20,14,11.471974497993518,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.99, 'e': 0.00011562030292519366}",30,12,33.49013550986978,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.99, 'e': 0.00011549608020740783}",20,15,10.969093002991983,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.99, 'e': 0.00011537205757988646}",20,13,12.049614509604089,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.99, 'e': 0.00011524823461313616}",20,12,14.26898579509643,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.99, 'e': 0.00011512461087881523}",30,21,17.28592180627288,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.99, 'e': 0.0001150011859497301}",20,0,26.8796505755106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1866,False,"{'a': 0.99, 'e': 0.00011487795939983157}",20,11,4.4043332051800625,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1867,False,"{'a': 0.99, 'e': 0.00011475493080421114}",25,2,34.953637955958165,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.99, 'e': 0.00011463209973909732}",30,24,14.146271929167419,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.99, 'e': 0.00011450946578185202}",25,11,27.46691191902108,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.99, 'e': 0.00011438702851096685}",20,13,13.241063785587567,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.99, 'e': 0.00011426478750605957}",35,25,21.551296387327074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.99, 'e': 0.00011414274234787055}",35,21,24.863137795700737,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.99, 'e': 0.0001140208926182589}",25,11,28.123466151299507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.99, 'e': 0.0001138992379001992}",25,11,28.22416322245152,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.99, 'e': 0.00011377777777777778}",20,3,32.203278236881964,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.99, 'e': 0.00011365651183618911}",20,7,28.03360599779332,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.99, 'e': 0.00011353543966173248}",30,12,31.139850190349087,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.99, 'e': 0.00011341456084180822}",30,18,22.20171884700554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.99, 'e': 0.0001132938749649143}",25,8,29.688478745769004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.99, 'e': 0.00011317338162064282}",25,11,23.981544803364173,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.99, 'e': 0.00011305308039967653}",30,14,28.93598218214445,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.99, 'e': 0.0001129329708937854}",25,15,18.41226648586172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.99, 'e': 0.00011281305269582298}",25,13,24.82980218684171,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.99, 'e': 0.00011269332539972321}",20,10,20.529595029636404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.99, 'e': 0.00011257378860049673}",30,23,13.97746005091564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.99, 'e': 0.00011245444189422758}",20,11,15.475046748144667,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.99, 'e': 0.00011233528487806985}",20,13,12.560214088568184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.99, 'e': 0.00011221631715024417}",35,19,30.725015021522772,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.99, 'e': 0.00011209753831003433}",30,18,20.883038593566003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.99, 'e': 0.00011197894795778394}",25,6,33.95853429361525,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.99, 'e': 0.00011186054569489306}",25,12,22.453493965516714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.99, 'e': 0.00011174233112381495}",30,16,30.009275100128367,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.99, 'e': 0.00011162430384805251}",25,20,6.551002777075796,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
